TIF	1.0213	91.30	2017-05-02 19:16:00 UTC+0000	92.0018	0.7686746987951798%
GPS	1.0213	25.90	2017-05-02 16:18:00 UTC+0000	26.015	0.44401544401544424%
BBY	1.0212	51.46	2017-05-02 17:44:00 UTC+0000	51.60	0.27205596579868985%
PPG	1.0212	109.46	2017-05-02 18:03:00 UTC+0000	109.41	-0.04567878677141923%
OKE	1.021	53.02	2017-05-02 19:18:00 UTC+0000	52.01	-1.9049415314975615%
PG	1.0207	87.09	2017-05-02 19:26:00 UTC+0000	86.245	-0.9702606499023991%
TSN	1.0206	63.87	2017-05-02 17:43:00 UTC+0000	63.20	-1.0490057930170549%
MHK	1.0204	234.68	2017-05-02 15:55:00 UTC+0000	231.865	-1.1995057099028483%
HBI	1.0203	21.81	2017-05-02 17:55:00 UTC+0000	21.89	0.3668042182485287%
PCG	1.0202	66.46	2017-05-02 17:54:00 UTC+0000	66.715	0.38368943725550775%
BXP	1.0202	126.97	2017-05-02 18:38:00 UTC+0000	126.90	-0.05513113333858177%
KMI	1.0201	20.54	2017-05-02 19:00:00 UTC+0000	20.509	-0.1509250243427407%
AXP	1.02	79.23	2017-05-02 17:45:00 UTC+0000	79.44	0.26505111700112494%
APA	1.0198	48.79	2017-05-02 19:02:00 UTC+0000	48.27	-1.065792170526736%
XRX	1.0197	7.06	2017-05-02 18:04:00 UTC+0000	6.995	-0.9206798866855492%
RTN	1.0196	154.08	2017-05-02 15:16:00 UTC+0000	155.3316	0.8123052959501553%
PHM	1.0195	22.48	2017-05-02 18:15:00 UTC+0000	22.235	-1.0898576512455516%
FDX	1.0195	188.23	2017-05-02 17:54:00 UTC+0000	188.93	0.37188545927855365%
HCN	1.0194	71.20	2017-05-02 18:34:00 UTC+0000	70.78	-0.589887640449438%
VIAB	1.0194	42.60	2017-05-02 17:48:00 UTC+0000	42.23	-0.8685446009389808%
NTRS	1.0193	90.13	2017-05-02 20:00:00 UTC+0000	89.62	-0.5658493287473587%
DG	1.0192	72.05	2017-05-02 19:52:00 UTC+0000	73.60	2.151283830673134%
CTXS	1.0192	81.75	2017-05-02 19:51:00 UTC+0000	81.26	-0.5993883792048904%
LEN	1.0192	50.29	2017-05-02 15:45:00 UTC+0000	50.2421	-0.09524756412805369%
GM	1.019	34.20	2017-05-02 16:39:00 UTC+0000	33.29	-2.660818713450308%
COG	1.019	23.80	2017-05-02 18:47:00 UTC+0000	23.895	0.3991596638655448%
IP	1.0188	53.78	2017-05-02 19:01:00 UTC+0000	53.47	-0.5764224618817426%
WFM	1.0188	36.16	2017-05-02 17:42:00 UTC+0000	36.36	0.5530973451327581%
IRM	1.0187	35.19	2017-05-02 20:02:00 UTC+0000	35.33	0.39784029553850964%
PWR	1.0187	35.60	2017-05-02 18:41:00 UTC+0000	35.395	-0.5758426966292141%
CHD	1.0185	49.32	2017-05-02 19:09:00 UTC+0000	48.88	-0.8921330089213253%
NAVI	1.0184	15.45	2017-05-02 17:06:00 UTC+0000	15.415	-0.22653721682848182%
ITW	1.0181	137.65	2017-05-02 16:07:00 UTC+0000	137.176	-0.3443516164184701%
PEP	1.0181	112.28	2017-05-02 18:03:00 UTC+0000	112.315	0.031172069825435855%
CPB	1.0181	56.86	2017-05-02 15:20:00 UTC+0000	56.71	-0.26380583890256437%
ES	1.018	59.14	2017-05-02 18:28:00 UTC+0000	59.195	0.0929996618194151%
ZBH	1.018	120.82	2017-05-02 17:37:00 UTC+0000	120.69	-0.10759807978810709%
CME	1.018	116.64	2017-05-02 14:40:00 UTC+0000	116.75	0.09430727023318486%
ADP	1.0178	103.97	2017-05-02 17:54:00 UTC+0000	104.19	0.21159949985571913%
DIS	1.0178	114.73	2017-05-02 15:29:00 UTC+0000	114.216	-0.4480083674714641%
GT	1.0176	35.61	2017-05-02 18:30:00 UTC+0000	35.34	-0.7582139848357095%
IBM	1.0175	158.84	2017-05-02 17:39:00 UTC+0000	158.99	0.09443465122136452%
DHI	1.0173	32.75	2017-05-02 17:42:00 UTC+0000	32.325	-1.2977099236641143%
EMN	1.0173	80.37	2017-05-02 18:20:00 UTC+0000	79.71	-0.8212019410227867%
ETR	1.0173	75.80	2017-05-02 18:02:00 UTC+0000	76.02	0.29023746701846154%
MCO	1.0173	117.90	2017-05-02 20:03:00 UTC+0000	118.85	0.8057675996607117%
HD	1.0172	154.21	2017-05-02 16:56:00 UTC+0000	154.97	0.4928344465339407%
MKC	1.0172	99.19	2017-05-02 18:42:00 UTC+0000	99.26	0.07057163020467438%
NI	1.017	24.09	2017-05-02 16:29:00 UTC+0000	24.18	0.37359900373599153%
PNR	1.0169	64.33	2017-05-02 15:55:00 UTC+0000	64.58	0.3886211720814492%
IDXX	1.0169	163.73	2017-05-02 19:02:00 UTC+0000	162.75	-0.5985463873450114%
AES	1.0168	11.31	2017-05-02 18:22:00 UTC+0000	11.315	0.04420866489831532%
F	1.0168	11.42	2017-05-02 17:43:00 UTC+0000	10.96	-4.0280210157618175%
D	1.0167	76.94	2017-05-02 18:03:00 UTC+0000	77.24	0.3899142188718452%
CB	1.0167	136.89	2017-05-02 18:10:00 UTC+0000	137.11	0.160712981225819%
FOX	1.0167	29.69	2017-05-02 17:32:00 UTC+0000	29.825	0.454698551700905%
CVS	1.0166	81.96	2017-05-02 18:50:00 UTC+0000	79.51	-2.9892630551488386%
LVLT	1.0165	60.44	2017-05-02 17:59:00 UTC+0000	61.25	1.3401720714758536%
CNP	1.0165	28.31	2017-05-02 18:36:00 UTC+0000	28.18	-0.4592016955139444%
EMR	1.0165	60.37	2017-05-02 18:29:00 UTC+0000	57.56	-4.654629783004793%
SO	1.0164	49.59	2017-05-02 17:42:00 UTC+0000	49.58	-0.020165355918544403%
JPM	1.0164	87.06	2017-05-02 17:59:00 UTC+0000	86.24	-0.9418791637950896%
GE	1.0164	28.94	2017-05-02 17:59:00 UTC+0000	28.98	0.13821700069107656%
FTV	1.0164	62.34	2017-05-02 17:54:00 UTC+0000	61.64	-1.1228745588707123%
UAL	1.0164	70.27	2017-05-02 19:36:00 UTC+0000	73.57	4.696171908353497%
GD	1.0164	193.15	2017-05-02 17:41:00 UTC+0000	193.47	0.16567434636292067%
AFL	1.0164	74.44	2017-05-02 18:06:00 UTC+0000	74.94	0.6716818914562106%
HSY	1.0162	107.05	2017-05-02 18:38:00 UTC+0000	106.85	-0.18682858477346853%
AMGN	1.0162	162.60	2017-05-02 19:24:00 UTC+0000	163.11	0.3136531365313777%
DUK	1.0161	82.07	2017-05-02 15:28:00 UTC+0000	81.93	-0.17058608504932904%
CHTR	1.016	344.14	2017-05-02 17:56:00 UTC+0000	334.64	-2.760504445865053%
KMB	1.016	129.56	2017-05-02 18:02:00 UTC+0000	127.22	-1.806112997838838%
TWX	1.016	99.06	2017-05-02 16:29:00 UTC+0000	99.03	-0.030284675953973217%
LOW	1.016	84.40	2017-05-02 18:40:00 UTC+0000	85.11	0.8412322274881534%
DTE	1.016	103.94	2017-05-02 16:23:00 UTC+0000	104.05	0.1058302867038563%
WYN	1.0158	95.73	2017-05-02 18:43:00 UTC+0000	95.18	-0.5745325394338252%
SEE	1.0158	44.09	2017-05-02 15:30:00 UTC+0000	44.485	0.8958947607166978%
PAYX	1.0158	59.16	2017-05-02 16:29:00 UTC+0000	59.26	0.16903313049358992%
FOXA	1.0157	30.39	2017-05-02 16:25:00 UTC+0000	30.45	0.19743336623889718%
TAP	1.0157	95.26	2017-05-02 17:30:00 UTC+0000	95.07	-0.19945412555113506%
LMT	1.0156	268.43	2017-05-02 17:34:00 UTC+0000	269.38	0.35390977163505255%
LB	1.0156	51.91	2017-05-02 18:30:00 UTC+0000	52.51	1.15584665767674%
BA	1.0155	182.39	2017-05-02 18:01:00 UTC+0000	183.59	0.6579308076100743%
CAH	1.0155	72.19	2017-05-02 18:15:00 UTC+0000	72.56	0.5125363623770696%
NKE	1.0154	54.99	2017-05-02 18:01:00 UTC+0000	54.92	-0.1272958719767181%
ETFC	1.0153	34.83	2017-05-02 18:46:00 UTC+0000	34.90	0.20097616996841428%
FL	1.0152	76.46	2017-05-02 20:01:00 UTC+0000	76.73	0.3531258174208851%
BRK-B	1.0152	165.44	2017-05-02 17:40:00 UTC+0000	166.10	0.3989361702127603%
SHW	1.0152	332.55	2017-05-02 17:36:00 UTC+0000	334.36	0.5442790557810939%
ED	1.0152	78.85	2017-05-02 15:18:00 UTC+0000	78.99	0.17755231452123432%
AEP	1.0152	67.47	2017-05-02 18:57:00 UTC+0000	67.965	0.7336594041796429%
CMS	1.0151	45.15	2017-05-02 19:03:00 UTC+0000	45.315	0.36544850498339%
ROP	1.015	216.78	2017-05-02 19:33:00 UTC+0000	216.925	0.06688808930712664%
APH	1.0149	71.89	2017-05-02 17:05:00 UTC+0000	71.44	-0.6259563221588604%
GILD	1.0149	68.11	2017-05-02 19:00:00 UTC+0000	68.99	1.2920276024078525%
SJM	1.0146	125.89	2017-05-02 19:36:00 UTC+0000	124.45	-1.1438557470807798%
IVZ	1.0146	32.69	2017-05-02 18:09:00 UTC+0000	32.51	-0.5506271030896293%
ESRX	1.0146	60.92	2017-05-02 18:24:00 UTC+0000	61.7395	1.3452068286277097%
MMM	1.0144	194.81	2017-05-01 20:04:00 UTC+0000	194.81	0.0%
PDCO	1.0144	44.41	2017-05-02 18:04:00 UTC+0000	44.46	0.11258725512273138%
TRV	1.0144	121.18	2017-05-02 17:42:00 UTC+0000	120.62	-0.4621224624525522%
HRL	1.0143	34.90	2017-05-02 18:14:00 UTC+0000	34.78	-0.34383954154727503%
PM	1.0143	110.55	2017-05-02 18:10:00 UTC+0000	110.42	-0.11759384893712532%
AJG	1.0143	55.94	2017-05-02 19:26:00 UTC+0000	55.00	-1.6803718269574497%
RHI	1.0142	46.44	2017-05-02 18:15:00 UTC+0000	47.2715	1.790482342807942%
SYY	1.0142	52.85	2017-05-02 17:57:00 UTC+0000	52.94	0.17029328287605505%
XEL	1.0141	44.80	2017-05-02 19:13:00 UTC+0000	44.80	0.0%
CLX	1.014	133.49	2017-05-02 18:34:00 UTC+0000	131.2252	-1.696606487377339%
CELG	1.0139	124.06	2017-05-02 17:39:00 UTC+0000	123.56	-0.40303079155247223%
O	1.0138	58.82	2017-05-02 16:26:00 UTC+0000	59.32	0.8500510030601927%
WEC	1.0137	60.34	2017-05-02 18:10:00 UTC+0000	60.715	0.6214782896917459%
ARNC	1.0137	27.25	2017-05-02 15:41:00 UTC+0000	27.21	-0.14678899082568586%
FISV	1.0136	119.09	2017-05-02 19:01:00 UTC+0000	118.42	-0.5625997145016437%
UNP	1.0135	111.60	2017-05-02 18:06:00 UTC+0000	111.12	-0.4301075268817067%
ABT	1.0133	43.48	2017-05-02 17:51:00 UTC+0000	43.77	0.6669733210671769%
XYL	1.013	51.32	2017-05-02 18:48:00 UTC+0000	50.49	-1.6173031956352224%
TGT	1.0129	55.77	2017-05-02 16:16:00 UTC+0000	56.07	0.5379236148466804%
CVX	1.0129	105.92	2017-05-02 19:47:00 UTC+0000	105.31	-0.5759063444108703%
LNC	1.0126	66.22	2017-05-02 17:56:00 UTC+0000	66.01	-0.3171247357293794%
TEL	1.0126	76.70	2017-05-02 18:27:00 UTC+0000	75.48	-1.5906127770534573%
PX	1.0125	124.96	2017-05-02 20:00:00 UTC+0000	125.61	0.5201664532650474%
EL	1.0125	87.18	2017-05-02 18:07:00 UTC+0000	87.60	0.4817618719889838%
PGR	1.0124	39.77	2017-05-02 17:58:00 UTC+0000	39.59	-0.4526024641689719%
SWK	1.0123	136.11	2017-05-02 18:03:00 UTC+0000	136.86	0.55102490632577%
CMG	1.0123	477.58	2017-05-02 15:56:00 UTC+0000	486.99	1.970350517190833%
LUV	1.0122	56.28	2017-05-02 17:46:00 UTC+0000	57.86	2.807391613361765%
XRAY	1.0122	63.02	2017-05-02 17:56:00 UTC+0000	62.99	-0.04760393525864437%
GPN	1.0122	81.50	2017-05-02 18:01:00 UTC+0000	81.5999	0.12257668711657121%
HCP	1.0121	31.45	2017-05-02 15:06:00 UTC+0000	31.235	-0.6836248012718649%
UNM	1.0121	46.61	2017-05-02 15:14:00 UTC+0000	46.49	-0.25745548165628795%
NSC	1.0121	117.71	2017-05-02 18:38:00 UTC+0000	117.52	-0.16141364370061417%
R	1.0121	68.07	2017-05-02 18:42:00 UTC+0000	68.38	0.45541354488027874%
SYK	1.012	135.77	2017-05-02 18:19:00 UTC+0000	135.93	0.11784635781100228%
LUK	1.0119	25.83	2017-05-02 16:30:00 UTC+0000	25.735	-0.36778939217962936%
TSS	1.0119	57.09	2017-05-02 17:58:00 UTC+0000	57.66	0.9984235417761278%
AVGO	1.0118	221.32	2017-05-02 18:06:00 UTC+0000	224.17	1.2877281763961745%
V	1.0118	91.26	2017-05-02 18:03:00 UTC+0000	92.375	1.221783914091601%
ALL	1.0116	81.50	2017-05-02 17:42:00 UTC+0000	81.67	0.2085889570552224%
NEE	1.0116	133.04	2017-05-02 18:48:00 UTC+0000	133.84	0.6013229104028905%
SLG	1.0116	105.60	2017-05-02 19:29:00 UTC+0000	106.05	0.42613636363637575%
VRSK	1.0113	82.77	2017-05-02 17:35:00 UTC+0000	82.48	-0.35036849099914225%
MAA	1.0113	99.61	2017-05-02 20:02:00 UTC+0000	99.57	-0.040156610782060564%
PPL	1.0113	37.98	2017-05-02 18:04:00 UTC+0000	37.97	-0.02632964718272124%
GS	1.0111	224.85	2017-05-02 16:45:00 UTC+0000	224.93	0.035579275072272765%
C	1.0109	59.46	2017-05-02 18:02:00 UTC+0000	59.4315	-0.04793138244197914%
VTR	1.0109	63.97	2017-05-02 15:01:00 UTC+0000	63.84	-0.20322025949662814%
BAC	1.0109	23.61	2017-05-02 18:03:00 UTC+0000	23.425	-0.783566285472248%
AYI	1.0108	176.08	2017-05-01 20:02:00 UTC+0000	176.08	0.0%
HSIC	1.0107	173.60	2017-05-02 18:44:00 UTC+0000	175.06	0.8410138248847954%
MYL	1.0106	37.40	2017-05-02 17:59:00 UTC+0000	38.26	2.299465240641707%
