MSI	0.9982	86.10	2017-05-05 14:08:00 UTC+0000	84.39	-1.9860627177700318%
CINF	0.9982	70.96	2017-05-05 17:03:00 UTC+0000	70.73	-0.32412626832016844%
CAH	0.9982	72.74	2017-05-05 14:48:00 UTC+0000	72.425	-0.4330492163871269%
SRE	0.9982	111.37	2017-05-05 16:05:00 UTC+0000	111.78	0.3681422286073488%
COF	0.9981	82.49	2017-05-05 14:54:00 UTC+0000	82.235	-0.3091283791974764%
ADSK	0.9981	93.25	2017-05-05 14:41:00 UTC+0000	92.81	-0.4718498659517456%
LOW	0.998	85.40	2017-05-05 16:44:00 UTC+0000	85.59	0.22248243559719327%
UPS	0.998	107.05	2017-05-05 16:34:00 UTC+0000	107.22	0.1588042970574577%
PLD	0.9979	54.11	2017-05-05 16:37:00 UTC+0000	54.42	0.572907041212356%
BA	0.9978	183.07	2017-05-05 16:24:00 UTC+0000	184.35	0.6991861036761859%
COL	0.9978	103.44	2017-05-05 15:31:00 UTC+0000	103.42	-0.019334880123744735%
CBG	0.9978	35.85	2017-05-05 15:53:00 UTC+0000	36.47	1.7294281729428151%
WM	0.9978	72.95	2017-05-04 20:02:00 UTC+0000	72.95	0.0%
INTU	0.9977	125.95	2017-05-05 16:51:00 UTC+0000	125.939	-0.00873362445416026%
NDAQ	0.9976	67.96	2017-05-05 14:08:00 UTC+0000	67.97	0.014714537963511631%
AMT	0.9975	127.39	2017-05-05 15:52:00 UTC+0000	127.63	0.18839783342490257%
HCA	0.9975	83.48	2017-05-05 16:42:00 UTC+0000	83.185	-0.3533780546238652%
ALLE	0.9975	77.35	2017-05-05 16:15:00 UTC+0000	77.18	-0.2197802197802079%
BCR	0.9974	306.60	2017-05-05 16:17:00 UTC+0000	307.80	0.3913894324853118%
VAR	0.9974	91.58	2017-05-05 17:08:00 UTC+0000	91.89	0.33850185630051044%
ED	0.9974	78.88	2017-05-05 15:12:00 UTC+0000	80.015	1.4388945233265726%
STT	0.9974	83.72	2017-05-05 15:04:00 UTC+0000	83.68	-0.047778308647861145%
TSN	0.9974	62.97	2017-05-05 15:30:00 UTC+0000	63.5899	0.9844370335080121%
EXPD	0.9974	54.47	2017-05-05 16:58:00 UTC+0000	54.49	0.036717459151835996%
HON	0.9974	131.20	2017-05-05 14:44:00 UTC+0000	130.84	-0.2743902439024226%
LH	0.9974	140.90	2017-05-05 15:00:00 UTC+0000	141.49	0.41873669268985836%
PG	0.9973	86.45	2017-05-05 14:34:00 UTC+0000	86.31	-0.16194331983805377%
CXO	0.9973	127.11	2017-05-05 15:12:00 UTC+0000	128.09	0.7709857603650505%
HD	0.9973	154.86	2017-05-05 15:41:00 UTC+0000	154.59	-0.17435102673383218%
ECL	0.9972	126.22	2017-05-05 16:24:00 UTC+0000	126.18	-0.031690698779907045%
UNM	0.9971	46.67	2017-05-05 16:38:00 UTC+0000	46.29	-0.8142275551746403%
ALB	0.9971	108.71	2017-05-05 17:02:00 UTC+0000	110.18	1.3522215067611087%
TRV	0.997	120.81	2017-05-05 14:19:00 UTC+0000	120.74	-0.05794222332589083%
ISRG	0.997	847.22	2017-05-05 15:17:00 UTC+0000	848.1525	0.11006586246784522%
HAS	0.997	99.37	2017-05-05 15:19:00 UTC+0000	99.94	0.5736137667303964%
FBHS	0.9969	63.34	2017-05-05 15:49:00 UTC+0000	63.285	-0.08683296495106685%
STX	0.9969	42.58	2017-05-05 13:30:00 UTC+0000	42.3511	-0.5375763269140355%
TSS	0.9969	57.54	2017-05-04 20:02:00 UTC+0000	57.54	0.0%
EVHC	0.9969	57.76	2017-05-05 15:04:00 UTC+0000	57.60	-0.27700831024930483%
HRL	0.9969	34.75	2017-05-05 14:55:00 UTC+0000	34.71	-0.11510791366906581%
AGN	0.9968	245.25	2017-05-05 15:26:00 UTC+0000	244.13	-0.45667686034658317%
AVY	0.9968	83.70	2017-05-05 16:32:00 UTC+0000	84.07	0.44205495818396834%
MAA	0.9968	99.02	2017-05-05 14:45:00 UTC+0000	99.84	0.8281155322157119%
CSX	0.9967	51.72	2017-05-05 14:48:00 UTC+0000	51.89	0.3286929621036272%
GS	0.9966	226.59	2017-05-05 16:39:00 UTC+0000	226.03	-0.24714241581711427%
BDX	0.9966	184.86	2017-05-05 14:53:00 UTC+0000	185.429	0.3078004976739157%
JPM	0.9966	87.10	2017-05-05 15:01:00 UTC+0000	86.73	-0.4247990815154923%
JEC	0.9966	54.78	2017-05-05 16:22:00 UTC+0000	53.77	-1.8437385907265402%
PVH	0.9965	101.16	2017-05-05 15:29:00 UTC+0000	102.72	1.542111506524324%
LEG	0.9965	53.49	2017-05-05 13:51:00 UTC+0000	53.455	-0.06543279117592338%
CTSH	0.9965	60.75	2017-05-05 15:11:00 UTC+0000	63.25	4.115226337448563%
NUE	0.9964	61.09	2017-05-05 15:18:00 UTC+0000	60.725	-0.5974791291537107%
AEP	0.9964	68.02	2017-05-05 15:38:00 UTC+0000	68.47	0.6615701264333973%
WAT	0.9964	173.70	2017-05-05 15:52:00 UTC+0000	173.24	-0.2648244099021202%
GE	0.9964	29.20	2017-05-05 13:42:00 UTC+0000	29.155	-0.15410958904108485%
V	0.9964	92.62	2017-05-04 20:01:00 UTC+0000	92.62	0.0%
NOC	0.9964	245.75	2017-05-05 15:30:00 UTC+0000	246.79	0.42319430315360673%
CMA	0.9963	71.94	2017-05-05 16:20:00 UTC+0000	71.31	-0.8757297748123394%
BAX	0.9963	55.96	2017-05-05 16:44:00 UTC+0000	55.77	-0.33952823445317915%
JNJ	0.9963	123.95	2017-05-05 13:44:00 UTC+0000	123.27	-0.5486083098023453%
PNW	0.9963	84.45	2017-05-05 15:05:00 UTC+0000	85.15	0.82889283599763%
EQIX	0.9963	424.28	2017-05-05 15:39:00 UTC+0000	422.59	-0.39832186292071414%
FIS	0.9963	83.52	2017-05-05 13:32:00 UTC+0000	83.40	-0.1436781609195248%
HPE	0.9963	18.75	2017-05-05 15:08:00 UTC+0000	18.775	0.13333333333331865%
GD	0.9962	194.55	2017-05-05 15:06:00 UTC+0000	194.95	0.2056026728347371%
